id,source,airline,origin,destination,travel_date,search_datetime,fare_price,created_at,route,search_date
4482,TripEase,IndiGo,BOM,BLR,2026-09-15,2026-09-01 18:09:00,4606.25,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4483,SkyFareHub,Air India,BOM,BLR,2026-09-15,2026-09-01 16:09:00,5202.97,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4484,TripEase,Air India,BOM,BLR,2026-09-15,2026-09-01 20:24:00,4979.17,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4485,SkyFareHub,SpiceJet,BOM,BLR,2026-09-15,2026-09-01 09:25:00,4488.46,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4486,TripEase,SpiceJet,BOM,BLR,2026-09-15,2026-09-01 20:07:00,4276.83,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4487,SkyFareHub,Vistara,BOM,BLR,2026-09-15,2026-09-01 20:43:00,5207.53,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4488,TripEase,Vistara,BOM,BLR,2026-09-15,2026-09-01 12:59:00,5111.03,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4489,SkyFareHub,Akasa Air,BOM,BLR,2026-09-15,2026-09-01 11:53:00,4471.89,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4490,TripEase,Akasa Air,BOM,BLR,2026-09-15,2026-09-01 11:09:00,4531.76,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4491,SkyFareHub,IndiGo,BOM,BLR,2026-10-01,2026-09-01 12:47:00,4458.56,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4492,TripEase,IndiGo,BOM,BLR,2026-10-01,2026-09-01 09:46:00,4295.61,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4493,SkyFareHub,Air India,BOM,BLR,2026-10-01,2026-09-01 08:40:00,4689.6,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4494,TripEase,Air India,BOM,BLR,2026-10-01,2026-09-01 10:15:00,4707.04,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4495,SkyFareHub,SpiceJet,BOM,BLR,2026-10-01,2026-09-01 17:44:00,4282.17,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4496,TripEase,SpiceJet,BOM,BLR,2026-10-01,2026-09-01 12:20:00,4421.59,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4497,SkyFareHub,Vistara,BOM,BLR,2026-10-01,2026-09-01 19:07:00,5040.12,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4498,TripEase,Vistara,BOM,BLR,2026-10-01,2026-09-01 21:14:00,5115.47,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4499,SkyFareHub,Akasa Air,BOM,BLR,2026-10-01,2026-09-01 13:01:00,4137.99,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4500,TripEase,Akasa Air,BOM,BLR,2026-10-01,2026-09-01 14:36:00,4244.32,2026-09-09 12:37:29,BOM-BLR,2026-09-01
4501,SkyFareHub,IndiGo,DEL,MAA,2026-09-08,2026-09-01 09:11:00,6964.03,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4502,TripEase,IndiGo,DEL,MAA,2026-09-08,2026-09-01 20:00:00,6939.43,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4503,SkyFareHub,Air India,DEL,MAA,2026-09-08,2026-09-01 08:10:00,6900.36,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4504,TripEase,Air India,DEL,MAA,2026-09-08,2026-09-01 20:48:00,6855.73,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4505,SkyFareHub,SpiceJet,DEL,MAA,2026-09-08,2026-09-01 09:13:00,6365.93,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4506,TripEase,SpiceJet,DEL,MAA,2026-09-08,2026-09-01 16:08:00,6498.89,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4507,SkyFareHub,Vistara,DEL,MAA,2026-09-08,2026-09-01 22:15:00,7766.45,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4508,TripEase,Vistara,DEL,MAA,2026-09-08,2026-09-01 09:08:00,7245.59,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4509,SkyFareHub,Akasa Air,DEL,MAA,2026-09-08,2026-09-01 07:35:00,6598.97,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4510,TripEase,Akasa Air,DEL,MAA,2026-09-08,2026-09-01 07:16:00,6145.2,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4511,SkyFareHub,IndiGo,DEL,MAA,2026-09-15,2026-09-01 20:33:00,6725.78,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4512,TripEase,IndiGo,DEL,MAA,2026-09-15,2026-09-01 20:22:00,6738.16,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4513,SkyFareHub,Air India,DEL,MAA,2026-09-15,2026-09-01 17:42:00,7307.07,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4514,TripEase,Air India,DEL,MAA,2026-09-15,2026-09-01 18:59:00,6993.36,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4515,SkyFareHub,SpiceJet,DEL,MAA,2026-09-15,2026-09-01 07:12:00,6169.83,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4516,TripEase,SpiceJet,DEL,MAA,2026-09-15,2026-09-01 13:59:00,6200.67,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4517,SkyFareHub,Vistara,DEL,MAA,2026-09-15,2026-09-01 16:07:00,7323.23,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4518,TripEase,Vistara,DEL,MAA,2026-09-15,2026-09-01 11:13:00,7487.6,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4519,SkyFareHub,Akasa Air,DEL,MAA,2026-09-15,2026-09-01 08:01:00,6612.1,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4520,TripEase,Akasa Air,DEL,MAA,2026-09-15,2026-09-01 11:49:00,6592.27,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4521,SkyFareHub,IndiGo,DEL,MAA,2026-10-01,2026-09-01 17:42:00,6762.2,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4522,TripEase,IndiGo,DEL,MAA,2026-10-01,2026-09-01 21:17:00,6057.27,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4523,SkyFareHub,Air India,DEL,MAA,2026-10-01,2026-09-01 12:03:00,7067.25,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4524,TripEase,Air India,DEL,MAA,2026-10-01,2026-09-01 06:36:00,6821.79,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4525,SkyFareHub,SpiceJet,DEL,MAA,2026-10-01,2026-09-01 12:43:00,6004.93,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4526,TripEase,SpiceJet,DEL,MAA,2026-10-01,2026-09-01 09:09:00,5954.06,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4527,SkyFareHub,Vistara,DEL,MAA,2026-10-01,2026-09-01 10:07:00,7330.49,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4528,TripEase,Vistara,DEL,MAA,2026-10-01,2026-09-01 20:26:00,6992.07,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4529,SkyFareHub,Akasa Air,DEL,MAA,2026-10-01,2026-09-01 07:07:00,6227.09,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4530,TripEase,Akasa Air,DEL,MAA,2026-10-01,2026-09-01 08:07:00,6327.85,2026-09-09 12:37:29,DEL-MAA,2026-09-01
4531,SkyFareHub,IndiGo,BOM,MAA,2026-09-08,2026-09-01 10:58:00,5747.55,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4532,TripEase,IndiGo,BOM,MAA,2026-09-08,2026-09-01 07:28:00,5679.14,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4533,SkyFareHub,Air India,BOM,MAA,2026-09-08,2026-09-01 22:48:00,6196.25,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4534,TripEase,Air India,BOM,MAA,2026-09-08,2026-09-01 12:02:00,6315.32,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4535,SkyFareHub,SpiceJet,BOM,MAA,2026-09-08,2026-09-01 18:21:00,5470.7,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4536,TripEase,SpiceJet,BOM,MAA,2026-09-08,2026-09-01 11:29:00,5371.16,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4537,SkyFareHub,Vistara,BOM,MAA,2026-09-08,2026-09-01 15:49:00,7013.05,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4538,TripEase,Vistara,BOM,MAA,2026-09-08,2026-09-01 15:11:00,6729.63,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4539,SkyFareHub,Akasa Air,BOM,MAA,2026-09-08,2026-09-01 18:40:00,5528.38,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4540,TripEase,Akasa Air,BOM,MAA,2026-09-08,2026-09-01 06:36:00,5946.28,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4541,SkyFareHub,IndiGo,BOM,MAA,2026-09-15,2026-09-01 10:38:00,6130.28,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4542,TripEase,IndiGo,BOM,MAA,2026-09-15,2026-09-01 12:44:00,5651.16,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4543,SkyFareHub,Air India,BOM,MAA,2026-09-15,2026-09-01 17:46:00,6717.97,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4544,TripEase,Air India,BOM,MAA,2026-09-15,2026-09-01 06:51:00,6403.33,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4545,SkyFareHub,SpiceJet,BOM,MAA,2026-09-15,2026-09-01 17:08:00,5853.29,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4546,TripEase,SpiceJet,BOM,MAA,2026-09-15,2026-09-01 06:49:00,5741.23,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4547,SkyFareHub,Vistara,BOM,MAA,2026-09-15,2026-09-01 09:09:00,6737.23,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4548,TripEase,Vistara,BOM,MAA,2026-09-15,2026-09-01 17:35:00,6612.5,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4549,SkyFareHub,Akasa Air,BOM,MAA,2026-09-15,2026-09-01 15:48:00,5581.29,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4550,TripEase,Akasa Air,BOM,MAA,2026-09-15,2026-09-01 06:16:00,5801.03,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4551,SkyFareHub,IndiGo,BOM,MAA,2026-10-01,2026-09-01 10:01:00,6022.29,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4552,TripEase,IndiGo,BOM,MAA,2026-10-01,2026-09-01 07:27:00,5519.23,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4553,SkyFareHub,Air India,BOM,MAA,2026-10-01,2026-09-01 21:14:00,6000.86,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4554,TripEase,Air India,BOM,MAA,2026-10-01,2026-09-01 11:38:00,6090.4,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4555,SkyFareHub,SpiceJet,BOM,MAA,2026-10-01,2026-09-01 08:27:00,5437.62,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4556,TripEase,SpiceJet,BOM,MAA,2026-10-01,2026-09-01 19:14:00,5401.98,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4557,SkyFareHub,Vistara,BOM,MAA,2026-10-01,2026-09-01 22:41:00,6489.87,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4558,TripEase,Vistara,BOM,MAA,2026-10-01,2026-09-01 16:16:00,6620.94,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4559,SkyFareHub,Akasa Air,BOM,MAA,2026-10-01,2026-09-01 06:14:00,5605.12,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4560,TripEase,Akasa Air,BOM,MAA,2026-10-01,2026-09-01 07:15:00,5728.37,2026-09-09 12:37:29,BOM-MAA,2026-09-01
4561,SkyFareHub,IndiGo,DEL,CCU,2026-09-08,2026-09-01 17:58:00,5968.67,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4562,TripEase,IndiGo,DEL,CCU,2026-09-08,2026-09-01 20:23:00,6760.28,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4563,SkyFareHub,Air India,DEL,CCU,2026-09-08,2026-09-01 08:23:00,6965.34,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4564,TripEase,Air India,DEL,CCU,2026-09-08,2026-09-01 17:23:00,6930.79,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4565,SkyFareHub,SpiceJet,DEL,CCU,2026-09-08,2026-09-01 13:16:00,6080.55,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4566,TripEase,SpiceJet,DEL,CCU,2026-09-08,2026-09-01 14:29:00,5906.86,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4567,SkyFareHub,Vistara,DEL,CCU,2026-09-08,2026-09-01 07:49:00,7125.6,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4568,TripEase,Vistara,DEL,CCU,2026-09-08,2026-09-01 09:02:00,7236.57,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4569,SkyFareHub,Akasa Air,DEL,CCU,2026-09-08,2026-09-01 19:35:00,6156.16,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4570,TripEase,Akasa Air,DEL,CCU,2026-09-08,2026-09-01 14:48:00,6034.91,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4571,SkyFareHub,IndiGo,DEL,CCU,2026-09-15,2026-09-01 19:33:00,6507.04,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4572,TripEase,IndiGo,DEL,CCU,2026-09-15,2026-09-01 09:51:00,5874.46,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4573,SkyFareHub,Air India,DEL,CCU,2026-09-15,2026-09-01 09:09:00,6859.99,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4574,TripEase,Air India,DEL,CCU,2026-09-15,2026-09-01 09:21:00,6991.81,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4575,SkyFareHub,SpiceJet,DEL,CCU,2026-09-15,2026-09-01 12:32:00,6058.36,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4576,TripEase,SpiceJet,DEL,CCU,2026-09-15,2026-09-01 13:03:00,5738.3,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4577,SkyFareHub,Vistara,DEL,CCU,2026-09-15,2026-09-01 08:03:00,7091.96,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4578,TripEase,Vistara,DEL,CCU,2026-09-15,2026-09-01 22:17:00,7320.44,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4579,SkyFareHub,Akasa Air,DEL,CCU,2026-09-15,2026-09-01 18:11:00,5985.72,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4580,TripEase,Akasa Air,DEL,CCU,2026-09-15,2026-09-01 06:36:00,5800.28,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4581,SkyFareHub,IndiGo,DEL,CCU,2026-10-01,2026-09-01 22:43:00,5994.52,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4582,TripEase,IndiGo,DEL,CCU,2026-10-01,2026-09-01 19:38:00,5983.8,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4583,SkyFareHub,Air India,DEL,CCU,2026-10-01,2026-09-01 09:35:00,6253.0,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4584,TripEase,Air India,DEL,CCU,2026-10-01,2026-09-01 12:38:00,6189.25,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4585,SkyFareHub,SpiceJet,DEL,CCU,2026-10-01,2026-09-01 20:59:00,5843.95,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4586,TripEase,SpiceJet,DEL,CCU,2026-10-01,2026-09-01 18:27:00,5641.89,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4587,SkyFareHub,Vistara,DEL,CCU,2026-10-01,2026-09-01 08:33:00,6997.54,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4588,TripEase,Vistara,DEL,CCU,2026-10-01,2026-09-01 21:01:00,6696.44,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4589,SkyFareHub,Akasa Air,DEL,CCU,2026-10-01,2026-09-01 18:26:00,5847.79,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4590,TripEase,Akasa Air,DEL,CCU,2026-10-01,2026-09-01 16:40:00,5796.62,2026-09-09 12:37:29,DEL-CCU,2026-09-01
4591,SkyFareHub,IndiGo,BLR,HYD,2026-09-08,2026-09-01 09:03:00,3997.37,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4592,TripEase,IndiGo,BLR,HYD,2026-09-08,2026-09-01 20:07:00,3889.63,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4593,SkyFareHub,Air India,BLR,HYD,2026-09-08,2026-09-01 14:37:00,4244.97,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4594,TripEase,Air India,BLR,HYD,2026-09-08,2026-09-01 08:52:00,4201.13,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4595,SkyFareHub,SpiceJet,BLR,HYD,2026-09-08,2026-09-01 14:36:00,3835.3,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4596,TripEase,SpiceJet,BLR,HYD,2026-09-08,2026-09-01 08:20:00,3510.58,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4597,SkyFareHub,Vistara,BLR,HYD,2026-09-08,2026-09-01 22:02:00,4474.87,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4598,TripEase,Vistara,BLR,HYD,2026-09-08,2026-09-01 21:59:00,4552.16,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4599,SkyFareHub,Akasa Air,BLR,HYD,2026-09-08,2026-09-01 22:31:00,3981.94,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4600,TripEase,Akasa Air,BLR,HYD,2026-09-08,2026-09-01 12:29:00,3868.12,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4601,SkyFareHub,IndiGo,BLR,HYD,2026-09-15,2026-09-01 19:24:00,3924.74,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4602,TripEase,IndiGo,BLR,HYD,2026-09-15,2026-09-01 09:26:00,3943.62,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4603,SkyFareHub,Air India,BLR,HYD,2026-09-15,2026-09-01 10:13:00,4412.04,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4604,TripEase,Air India,BLR,HYD,2026-09-15,2026-09-01 21:30:00,4270.42,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4605,SkyFareHub,SpiceJet,BLR,HYD,2026-09-15,2026-09-01 11:48:00,3626.87,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4606,TripEase,SpiceJet,BLR,HYD,2026-09-15,2026-09-01 22:42:00,3539.7,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4607,SkyFareHub,Vistara,BLR,HYD,2026-09-15,2026-09-01 09:39:00,4408.37,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4608,TripEase,Vistara,BLR,HYD,2026-09-15,2026-09-01 14:10:00,4284.0,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4609,SkyFareHub,Akasa Air,BLR,HYD,2026-09-15,2026-09-01 10:01:00,3931.22,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4610,TripEase,Akasa Air,BLR,HYD,2026-09-15,2026-09-01 20:52:00,3552.31,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4611,SkyFareHub,IndiGo,BLR,HYD,2026-10-01,2026-09-01 09:05:00,3924.67,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4612,TripEase,IndiGo,BLR,HYD,2026-10-01,2026-09-01 06:40:00,3776.85,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4613,SkyFareHub,Air India,BLR,HYD,2026-10-01,2026-09-01 09:54:00,4153.89,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4614,TripEase,Air India,BLR,HYD,2026-10-01,2026-09-01 08:15:00,4269.56,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4615,SkyFareHub,SpiceJet,BLR,HYD,2026-10-01,2026-09-01 22:38:00,3546.71,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4616,TripEase,SpiceJet,BLR,HYD,2026-10-01,2026-09-01 20:57:00,3646.85,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4617,SkyFareHub,Vistara,BLR,HYD,2026-10-01,2026-09-01 20:01:00,4065.3,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4618,TripEase,Vistara,BLR,HYD,2026-10-01,2026-09-01 15:59:00,4375.12,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4619,SkyFareHub,Akasa Air,BLR,HYD,2026-10-01,2026-09-01 08:34:00,3560.25,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4620,TripEase,Akasa Air,BLR,HYD,2026-10-01,2026-09-01 15:34:00,3824.7,2026-09-09 12:37:29,BLR-HYD,2026-09-01
4621,SkyFareHub,IndiGo,DEL,BOM,2026-09-09,2026-09-02 20:56:00,5593.46,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4622,TripEase,IndiGo,DEL,BOM,2026-09-09,2026-09-02 13:36:00,5851.23,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4623,SkyFareHub,Air India,DEL,BOM,2026-09-09,2026-09-02 17:28:00,6533.57,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4624,TripEase,Air India,DEL,BOM,2026-09-09,2026-09-02 07:51:00,6349.67,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4625,SkyFareHub,SpiceJet,DEL,BOM,2026-09-09,2026-09-02 19:30:00,5194.92,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4626,TripEase,SpiceJet,DEL,BOM,2026-09-09,2026-09-02 11:53:00,5362.71,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4627,SkyFareHub,Vistara,DEL,BOM,2026-09-09,2026-09-02 15:38:00,6382.86,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4628,TripEase,Vistara,DEL,BOM,2026-09-09,2026-09-02 08:59:00,6573.36,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4629,SkyFareHub,Akasa Air,DEL,BOM,2026-09-09,2026-09-02 14:50:00,5478.22,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4630,TripEase,Akasa Air,DEL,BOM,2026-09-09,2026-09-02 22:09:00,5408.74,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4631,SkyFareHub,IndiGo,DEL,BOM,2026-09-16,2026-09-02 21:42:00,5657.51,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4632,TripEase,IndiGo,DEL,BOM,2026-09-16,2026-09-02 17:14:00,5571.78,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4633,SkyFareHub,Air India,DEL,BOM,2026-09-16,2026-09-02 08:50:00,6052.11,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4634,TripEase,Air India,DEL,BOM,2026-09-16,2026-09-02 19:02:00,5935.24,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4635,SkyFareHub,SpiceJet,DEL,BOM,2026-09-16,2026-09-02 13:11:00,5323.99,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4636,TripEase,SpiceJet,DEL,BOM,2026-09-16,2026-09-02 13:21:00,5360.06,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4637,SkyFareHub,Vistara,DEL,BOM,2026-09-16,2026-09-02 20:37:00,6486.05,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4638,TripEase,Vistara,DEL,BOM,2026-09-16,2026-09-02 18:11:00,6698.46,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4639,SkyFareHub,Akasa Air,DEL,BOM,2026-09-16,2026-09-02 19:44:00,5183.85,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4640,TripEase,Akasa Air,DEL,BOM,2026-09-16,2026-09-02 18:24:00,5591.23,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4641,SkyFareHub,IndiGo,DEL,BOM,2026-10-02,2026-09-02 19:01:00,5497.03,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4642,TripEase,IndiGo,DEL,BOM,2026-10-02,2026-09-02 10:04:00,5307.78,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4643,SkyFareHub,Air India,DEL,BOM,2026-10-02,2026-09-02 16:06:00,5690.01,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4644,TripEase,Air India,DEL,BOM,2026-10-02,2026-09-02 17:37:00,5665.32,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4645,SkyFareHub,SpiceJet,DEL,BOM,2026-10-02,2026-09-02 19:17:00,5342.18,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4646,TripEase,SpiceJet,DEL,BOM,2026-10-02,2026-09-02 22:36:00,5037.05,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4647,SkyFareHub,Vistara,DEL,BOM,2026-10-02,2026-09-02 14:34:00,6548.89,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4648,TripEase,Vistara,DEL,BOM,2026-10-02,2026-09-02 13:39:00,6239.82,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4649,SkyFareHub,Akasa Air,DEL,BOM,2026-10-02,2026-09-02 14:25:00,5030.51,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4650,TripEase,Akasa Air,DEL,BOM,2026-10-02,2026-09-02 22:28:00,5388.91,2026-09-09 12:37:29,DEL-BOM,2026-09-02
4651,SkyFareHub,IndiGo,DEL,BLR,2026-09-09,2026-09-02 06:39:00,6075.46,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4652,TripEase,IndiGo,DEL,BLR,2026-09-09,2026-09-02 08:13:00,6197.6,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4653,SkyFareHub,Air India,DEL,BLR,2026-09-09,2026-09-02 13:22:00,6791.48,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4654,TripEase,Air India,DEL,BLR,2026-09-09,2026-09-02 11:52:00,6961.49,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4655,SkyFareHub,SpiceJet,DEL,BLR,2026-09-09,2026-09-02 09:14:00,6127.13,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4656,TripEase,SpiceJet,DEL,BLR,2026-09-09,2026-09-02 06:21:00,5818.73,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4657,SkyFareHub,Vistara,DEL,BLR,2026-09-09,2026-09-02 14:20:00,6827.44,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4658,TripEase,Vistara,DEL,BLR,2026-09-09,2026-09-02 16:49:00,6972.0,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4659,SkyFareHub,Akasa Air,DEL,BLR,2026-09-09,2026-09-02 11:23:00,5986.05,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4660,TripEase,Akasa Air,DEL,BLR,2026-09-09,2026-09-02 15:31:00,6115.03,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4661,SkyFareHub,IndiGo,DEL,BLR,2026-09-16,2026-09-02 09:27:00,5786.77,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4662,TripEase,IndiGo,DEL,BLR,2026-09-16,2026-09-02 12:44:00,5837.25,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4663,SkyFareHub,Air India,DEL,BLR,2026-09-16,2026-09-02 19:25:00,6287.78,2026-09-09 12:37:29,DEL-BLR,2026-09-02
4664,TripEase,Air India,DEL,BLR,2026-09-16,2026-09-02 21:57:00,6755.24,2026-09-09 12:37:29,DEL-BLR,2026-09-02
